scene	fixationindex	timestamp	fixationduration	mappedfixationpointx	mappedfixationpointy
part2part2	981	290580	491	1002	584
part2part2	982	291097	258	1004	606
part2part2	983	291371	375	1010	637
part2part2	984	291779	183	997	589
part2part2	985	291988	167	940	574
part2part2	986	292163	200	919	583
part2part2	987	292795	175	817	423
part2part2	988	293004	83	881	422
part2part2	989	293279	158	1004	329
part2part2	990	293495	108	826	300
part2part2	991	293678	325	754	370
part2part2	992	294120	67	992	349
part2part2	993	294261	175	982	272
part2part2	994	294528	208	506	392
part2part2	995	294861	83	539	201
part2part2	996	294977	183	436	183
part2part2	997	295302	108	412	190
part2part2	998	295460	133	978	371
part2part2	999	295610	666	966	432
part2part2	1000	296335	150	551	391
part2part2	1001	296535	75	530	236
part2part2	1002	296668	150	495	185
part2part2	1003	296976	125	423	244
part2part2	1004	297143	142	549	233
part2part2	1005	297343	83	526	202
part2part2	1006	297584	100	507	393
part2part2	1007	297767	225	677	449
part2part2	1008	298017	150	597	446
part2part2	1009	298184	117	641	456
part2part2	1010	298367	291	513	371
part2part2	1011	298683	616	498	364
part2part2	1012	299400	108	578	541
part2part2	1013	299574	183	596	582
part2part2	1014	299799	158	903	565
part2part2	1015	299982	167	864	566
part2part2	1016	300174	350	753	571
part2part2	1017	300565	133	547	542
part2part2	1018	300765	142	581	550
part2part2	1019	301057	541	466	368
part2part2	1020	301681	558	661	201
part2part2	1021	302289	283	439	192
part2part2	1022	302664	108	525	447
part2part2	1023	302814	108	513	406
part2part2	1024	303122	125	762	566
part2part2	1025	303264	117	776	544
part2part2	1026	303589	183	756	561
part2part2	1027	303805	208	710	572
part2part2	1028	304238	117	510	377
part2part2	1029	304380	175	457	270
part2part2	1030	304613	158	530	286
part2part2	1031	304788	167	576	292
part2part2	1032	304996	117	371	299
part2part2	1033	305179	133	361	261
part2part2	1034	305354	125	568	282
part2part2	1035	305529	108	774	554
part2part2	1036	305737	100	756	543
part2part2	1037	305854	158	736	563
part2part2	1038	306045	183	711	563
part2part2	1039	306387	441	921	525
part2part2	1040	306837	200	902	544
part2part2	1041	307111	400	853	554
part2part2	1042	307544	275	757	556
part2part2	1043	307877	67	958	440
part2part2	1044	308036	125	955	442
part2part2	1045	308169	75	938	454
part2part2	1046	308260	75	847	443
part2part2	1047	308360	183	803	421
part2part2	1048	308577	225	968	332
part2part2	1049	308843	108	915	284
part2part2	1050	309035	175	853	320
part2part2	1051	309393	75	945	285
part2part2	1052	309485	142	974	278
part2part2	1053	309660	142	870	261
part2part2	1054	309993	658	531	375
part2part2	1055	310692	83	526	229
part2part2	1056	310792	75	534	202
part2part2	1057	310925	92	955	296
part2part2	1058	311092	125	422	204
part2part2	1059	311234	191	384	190
part2part2	1060	311517	100	744	215
part2part2	1061	311633	83	714	207
part2part2	1062	311908	200	930	216
part2part2	1063	312191	67	1007	633
part2part2	1064	312408	108	1006	584
part2part2	1065	312549	92	1012	554
part2part2	1066	312716	175	951	279
part2part2	1067	312924	108	950	222
part2part2	1068	313257	142	1089	255
part2part2	1069	313432	200	949	136
part2part2	1070	313682	150	712	211
part2part2	1071	313874	191	751	217
part2part2	1072	314140	316	1112	230
part2part2	1073	314506	67	1103	285
part2part2	1074	315489	125	462	454
part2part2	1075	315647	125	649	467
part2part2	1076	316089	142	582	470
part2part2	1077	316422	108	484	376
part2part2	1078	316588	92	820	604
part2part2	1079	316688	200	836	603
part2part2	1080	317088	92	1016	544
part2part2	1081	317604	100	258	221
part2part2	1082	317813	150	277	130
part2part2	1083	318013	167	652	219
part2part2	1084	318187	275	680	232
part2part2	1085	318504	158	781	109
part2part2	1086	318695	125	818	84
part2part2	1087	318870	400	768	239
part2part2	1088	319312	208	846	89
part2part2	1089	319570	175	977	95
part2part2	1090	319761	150	945	84
part2part2	1091	319928	924	1024	79
part2part2	1092	321119	283	468	305
part2part2	1093	321410	208	481	283
part2part2	1094	321644	183	572	282
part2part2	1095	321860	233	631	287
part2part2	1096	322127	183	472	306
part2part2	1097	322360	142	538	302
part2part2	1098	322551	308	625	305
part2part2	1099	323118	200	464	292
part2part2	1100	323392	108	790	347
part2part2	1101	323692	108	723	211
part2part2	1102	323850	208	372	257
part2part2	1103	324075	250	375	215
part2part2	1104	324408	158	424	194
part2part2	1105	324675	225	384	235
part2part2	1106	324950	200	497	265
part2part2	1107	325183	108	375	268
part2part2	1108	326565	183	388	282
part2part2	1109	326765	158	383	311
part2part2	1110	326982	375	374	276
part2part2	1111	327806	400	371	261
part2part2	1112	328214	225	374	280
part2part2	1113	329497	125	391	291
part2part2	1114	330121	175	361	336
part2part2	1115	330313	150	379	326
part2part2	1116	333636	100	440	368
part2part2	1117	333819	100	394	357
part2part2	1118	333952	566	401	309
part2part2	1119	334527	1058	429	300
part2part2	1120	335593	508	451	303
part2part2	1121	336109	516	473	311
part2part2	1122	337658	783	512	318
part2part2	1123	338449	1574	535	318
part2part2	1124	341980	100	441	317
part2part2	1125	342089	183	437	347
part2part2	1126	342297	150	475	344
part2part2	1127	342522	183	383	347
part2part2	1128	343296	266	484	344
part2part2	1129	343654	142	397	330
part2part2	1130	345595	117	401	395
part2part2	1131	345728	67	393	429
part2part2	1132	347135	158	399	340
part2part2	1133	347327	233	438	333
part2part2	1134	347577	949	482	331
part2part2	1135	348568	167	400	345
part2part2	1136	349284	258	406	397
part2part2	1137	349567	1066	390	352
part2part2	1138	350650	2182	418	355
part2part2	1139	353864	316	391	358
part2part2	1140	354189	117	365	360
part2part2	1141	354889	108	337	392
part2part2	1142	355014	450	400	359
part2part2	1143	355472	924	428	362
part2part2	1144	357121	125	417	365
part2part2	1145	357279	1241	458	368
part2part2	1146	358578	133	403	406
part2part2	1147	358720	375	397	404
part2part2	1148	359111	125	395	412
part2part2	1149	359477	383	409	363
part2part2	1150	359885	350	437	352
part2part2	1151	360268	150	424	406
part2part2	1152	360427	108	428	425
part2part2	1153	360568	225	403	429
part2part2	1154	360810	150	391	462
part2part2	1155	361068	192	397	451
part2part2	1156	361284	275	399	396
part2part2	1157	361618	241	396	442
part2part2	1158	361942	475	407	471
part2part2	1159	362442	300	397	503
part2part2	1160	362775	133	396	554
part2part2	1161	362933	117	392	568
part2part2	1162	363083	158	389	656
part2part2	1163	363358	208	403	710
part2part2	1164	363650	92	402	687
part2part2	1165	363758	75	398	682
part2part2	1166	363866	92	446	691
part2part2	1167	364116	258	396	448
part2part2	1168	364416	241	413	489
part2part2	1169	364666	267	430	498
part2part2	1170	365015	100	834	481
part2part2	1171	365199	75	840	278
part2part2	1172	365299	217	842	241
part2part2	1173	365657	83	808	221
part2part2	1174	365757	133	796	192
part2part2	1175	366023	75	883	167
part2part2	1176	366123	150	949	170
part2part2	1177	366348	217	773	199
part2part2	1178	366606	325	955	185
part2part2	1179	366981	175	870	261
